customer_id,response_time_hours,issue_complexity,agent_experience_months,previous_interactions,survey_communication,survey_professionalism,survey_speed,channel,time_of_day,issue_type,avg_survey_score,satisfied,predicted_satisfaction,satisfaction_probability,prediction_correct
346,1.913444865826269,2,41.1764013819742,4,7.203143252079935,6.623024249269497,4.972473726350331,phone,evening,technical,6.266213742566587,1,1,0.5038787915044822,True
347,2.016229072081824,2,36.981200732073944,2,6.361273002450173,7.794350091164322,7.921824613949871,email,afternoon,technical,7.359149235854789,1,1,0.784204339369268,True
348,0.1,2,8.253369678823125,2,4.514284622301544,6.008998995696736,9.74681922200307,in_person,evening,billing,6.756700946667117,1,1,0.5780265976412207,True
349,0.938768009310123,4,31.464839883672585,0,7.707086894147486,6.366109532777919,6.488935966591868,chat,morning,technical,6.854044131172425,1,1,0.620910425957206,True
350,1.966249989565457,3,39.947199834424914,5,8.907849318135915,8.274957169924454,4.767684040701857,in_person,afternoon,general,7.316830176254075,0,1,0.6780299071114566,False
351,1.3988789052155794,2,28.64170224827043,2,7.416973660328384,6.281204122944209,6.680118151360447,email,morning,technical,6.792765311544347,1,1,0.6195245213522381,True
352,3.8826989063508774,4,37.091765102231605,4,5.728789164152403,8.145853926590709,2.7961086045040364,phone,afternoon,general,5.55691723174905,0,0,0.06758344433302087,True
353,2.1499495281099956,4,48.147245348409186,4,7.066828248356727,5.85664347041273,7.406425875157908,chat,morning,complaint,6.776632531309122,1,1,0.6433419118569376,True
354,0.35570573753461465,4,36.28451455328378,4,4.950828878599473,9.617791060550083,7.614093879767442,phone,morning,general,7.394237939638999,1,1,0.8543605601296675,True
355,0.14636487251248168,5,26.991703147700747,5,8.586941070758188,6.570876093115134,9.816145328922012,email,morning,general,8.32465416426511,1,1,0.8463822560567704,True
356,2.056788294217782,2,36.54106168901704,3,7.122766501794308,7.231600113835867,6.450809373380075,phone,afternoon,complaint,6.935058663003417,1,1,0.6673015581383871,True
357,0.1,4,25.738653997162693,3,4.347764632370152,7.896735913308487,7.535273608663646,phone,afternoon,technical,6.593258051447428,1,1,0.5216518112099836,True
358,1.7626947556145813,3,24.286836519419467,5,6.548988459334476,6.821580056998687,5.2496814157053775,email,morning,complaint,6.20674997734618,0,0,0.26981939282214484,True
359,5.634510910774304,4,19.78302917143521,4,7.694952265351346,7.672087153285565,6.158431183054859,phone,afternoon,general,7.17515686723059,0,0,0.06018686599896646,True
360,1.713564891155089,4,42.7609603059853,3,6.500428568536717,8.19042806942415,4.054666214008043,email,morning,general,6.2485076173229706,0,0,0.49313147084477654,True
361,0.9826013844478145,4,14.178856008695984,4,6.586156417839739,8.652735879004183,6.449378681690176,chat,evening,billing,7.229423659511366,0,0,0.48342013378584464,True
362,2.061654315689964,3,42.388412696137394,3,5.163396689429092,8.449796923167549,6.250443523666583,phone,afternoon,billing,6.621212378754407,1,1,0.6485249901453394,True
363,1.2259119481021825,2,29.998369484884456,3,7.849811480622484,7.293827443436792,7.338559578960012,phone,afternoon,general,7.494066167673096,1,1,0.7853917849659249,True
364,1.5776287211526403,3,7.2083259023767,4,6.0272961999712935,7.324041871147677,5.677525615401249,email,evening,general,6.342954562173406,0,0,0.14606734492614315,True
365,5.676254292465998,5,28.411791515897058,3,3.765331934492451,10.0,6.950021631755165,email,afternoon,general,6.905117855415871,0,0,0.08301446813520633,True
366,0.9758550547003743,5,1.0,1,6.443113943994409,8.63986688189915,6.199915899906202,chat,afternoon,technical,7.094298908599921,1,0,0.19397058825116345,False
367,6.498183723013508,1,31.50609620197243,3,8.47172457335553,6.393811612415743,6.203301101060874,phone,afternoon,billing,7.022945762277382,0,0,0.1725028388959212,True
368,4.715152367539838,2,34.62277779586789,2,6.419605830100079,7.619985796518662,6.944652186733454,chat,evening,billing,6.994747937784065,0,0,0.414112123786961,True
369,0.4357925218809,2,16.891728532175357,2,9.60697747768528,7.097828233466169,6.872941296170618,email,morning,technical,7.859249002440689,0,1,0.8160356317867703,False
370,0.14376831060631404,4,25.482572351466988,4,7.643451922822775,7.337598919292269,8.17011327029295,email,evening,technical,7.717054704135998,1,1,0.7693489810026878,True
371,0.21245067096326042,4,47.44988920500344,4,7.508137243420549,6.024605810750295,6.582842538566297,phone,evening,technical,6.705195197579047,1,1,0.754118311129368,True
372,0.1,2,17.93103954885676,1,6.807402601123587,7.005692118736857,6.170206371578594,email,afternoon,billing,6.661100363813013,1,1,0.654693280388657,True
373,0.19841002331150828,3,11.293108955320793,7,6.897570688353564,9.673866927832696,6.474546598842993,phone,afternoon,billing,7.681994738343083,1,1,0.6596461373126322,True
374,2.2977497451543343,4,41.779960829551186,3,6.604864547320744,8.194891561050603,5.513604589686214,phone,afternoon,technical,6.7711202326858535,0,0,0.4778468168039587,True
375,0.14769925389285404,4,47.55104628636954,2,6.54659591187621,4.5106063102182485,6.152160031579991,email,morning,complaint,5.73645408455815,1,1,0.6180213556944849,True
376,0.768314376589737,3,24.04434806217417,6,7.796300743100723,8.960068190997536,10.0,chat,morning,general,8.91878964469942,1,1,0.9358723568221144,True
377,3.727052080194554,3,36.137556424900275,0,5.596253155314152,8.807555427490993,5.157178230747439,chat,evening,general,6.52032893785086,1,0,0.3678177893138214,False
378,0.1,3,40.09771098637057,6,5.3861592569136105,7.0688576348323,6.298418599017243,email,afternoon,technical,6.251145163587718,1,1,0.6223375129176929,True
379,3.369061012371917,2,15.090189209539393,3,5.3152074236869336,8.360716252539858,6.102520406114557,email,afternoon,general,6.592814694113783,0,0,0.17699888333694677,True
380,0.6621669336792589,3,18.17632997558558,3,10.0,6.468720947019359,6.355091097960081,email,afternoon,billing,7.60793734832648,1,1,0.6790313755375265,True
381,0.2515002396582153,3,38.77049415785682,5,7.79551435250587,6.935693140480371,6.203769244018889,in_person,afternoon,complaint,6.97832557900171,1,1,0.7849186982362861,True
382,2.386310816879827,4,44.22017134450211,5,7.456738302520217,9.298255632803825,7.302632182197799,email,morning,general,8.019208705840613,1,1,0.8416078715918743,True
383,1.9827983528664406,3,30.754570322092256,2,5.413727994559853,7.17392395215635,3.72168481749477,phone,afternoon,billing,5.436445588070324,0,0,0.18832330389176913,True
384,4.1988316281738935,4,13.442227757975349,4,7.935013451012242,5.256322005654011,8.666908650557607,phone,afternoon,complaint,7.28608136907462,0,0,0.09592114929447565,True
385,2.6565871575288007,2,47.84473334039329,3,6.825142980320007,7.424036132662396,7.938649039355955,email,morning,technical,7.395942717446119,1,1,0.8432298603911252,True
386,3.2539916119879564,3,17.628349226256425,6,7.321253411697625,7.405693928502772,4.562831145086357,email,evening,technical,6.429926161762251,0,0,0.09072220020088265,True
387,0.6626677246134771,1,19.978346625942578,1,5.535069526204666,8.938042283248151,2.7156609086856776,phone,morning,general,5.729590906046165,1,0,0.4467441479298719,False
388,0.39066659208089394,2,28.108054013875456,3,7.240403286126365,7.517203706610912,5.041270136945478,chat,afternoon,technical,6.5996257098942515,1,1,0.6368036945630409,True
389,2.7775127920108496,4,42.64992504857729,5,6.364249692690275,6.994101226271649,6.363200369431179,chat,morning,technical,6.573850429464368,0,0,0.38129692890051303,True
390,3.288418366486839,5,34.24771171862668,3,5.851583264454718,8.754067374277447,10.0,email,afternoon,general,8.201883546244055,1,1,0.6429819827611625,True
391,9.314009780280461,1,28.978386004342926,2,8.101159503710873,7.644948279001333,7.777862536953692,phone,afternoon,technical,7.841323439888632,0,0,0.08966089361865176,True
392,1.06415870830521,3,29.559462361417275,0,4.693438287204996,6.59997278212114,3.5463386314733762,phone,afternoon,general,4.946583233599838,0,0,0.16500548500564471,True
393,0.9304878239234654,4,24.52217602372159,1,7.847164396471226,8.88599707264994,5.558620091178301,chat,evening,complaint,7.430593853433156,0,1,0.7096724847056051,False
394,2.995909006687174,2,30.697674174222076,4,8.026729200329495,7.732394117420159,6.70421761470863,chat,morning,technical,7.487780310819428,1,1,0.6155676960613005,True
395,0.8334673418615063,3,1.0,6,5.680534486673139,7.503511160015325,7.256630397736574,phone,afternoon,technical,6.813558681475013,0,0,0.1785834488183431,True
396,5.340275848798653,4,20.44071049116242,2,5.769507308301299,7.713490069693985,4.433452051441238,phone,afternoon,technical,5.972149809812174,0,0,0.02191228101032862,True
397,3.9096783143324982,3,26.89586321900137,4,6.665461478100397,6.215197954300084,6.55701758964129,email,evening,technical,6.479225674013924,0,0,0.13270542612966996,True
398,1.1207112188843193,2,10.187830996565914,1,7.423054315693331,6.866815468585996,5.508249552301026,phone,afternoon,technical,6.599373112193451,0,0,0.30976042499754375,True
399,2.779569432990922,3,28.63587981373872,1,6.770717512278662,7.50429912219934,4.81323458731583,email,morning,technical,6.362750407264611,0,0,0.28584524740531003,True
400,2.8092659737100343,4,21.54634534816654,9,7.650343690287819,7.266403565970384,7.267272164058117,in_person,morning,billing,7.394673140105439,0,0,0.28377435622703434,True
401,0.21767503761343604,3,45.06570837978588,2,9.644469478806098,9.026914059379914,8.19297891219708,phone,evening,technical,8.95478748346103,1,1,0.9852386236999932,True
402,4.656891361735264,1,42.876236702578275,2,6.2384248462754295,7.760887023272404,8.313874298530916,phone,evening,general,7.437728722692917,1,1,0.6915854379533903,True
403,1.4074149795135087,4,18.410333170582046,3,4.427230043944869,8.525884707163684,7.833895432040977,chat,afternoon,complaint,6.929003394383177,0,0,0.4119976125104594,True
404,3.50266511504666,1,22.189947461199658,4,8.23888537454598,7.5112744254910195,5.904734840347527,phone,afternoon,general,7.218298213461509,0,0,0.38071312333824386,True
405,0.7714708523290166,4,23.11262921269929,2,9.524971863891295,8.767546180495348,8.08618957063431,in_person,afternoon,billing,8.792902538340318,1,1,0.9089498963933981,True
406,4.517581029091852,2,18.580086286084526,1,7.589152544576686,7.977033307887785,7.356297988587718,email,evening,technical,7.640827947017397,0,0,0.33873169405512166,True
407,0.9859769081203424,5,26.34029980833752,2,5.368376986969498,7.516104582466152,7.041095389313623,chat,evening,general,6.641858986249758,1,0,0.4081926122222464,False
408,0.1,3,14.900615173348918,1,6.8141614551471985,7.484060293249176,5.698952380936763,phone,evening,billing,6.665724709777713,1,1,0.5531719551438732,True
409,4.715814593924907,3,10.432615980749684,0,5.322214773682552,6.354673648450844,5.905622970785249,phone,evening,technical,5.8608371309728815,0,0,0.026350423070965127,True
410,0.1914512210969505,2,31.472534686803222,3,7.964283240944422,8.108298864163572,6.932996485024197,email,evening,general,7.66852619671073,1,1,0.909747397785731,True
411,0.7693072667700778,3,31.55435501066173,2,4.973064395952348,7.451754318556345,10.0,email,morning,technical,7.4749395715028975,1,1,0.8500819921661101,True
412,5.993944766376571,4,14.348210884080093,6,6.5498068197577,6.897609647782555,7.342236464164502,phone,evening,technical,6.929884310568252,0,0,0.024803744630476462,True
413,6.015899080207979,5,34.74426516915119,2,5.4934932605591404,8.827754124974486,5.699860695949485,in_person,afternoon,complaint,6.673702693827704,1,0,0.07451447065604792,False
414,1.7039945821105276,3,16.421067250016023,2,7.190237027702443,5.999740768926238,5.301698999055002,chat,evening,complaint,6.1638922652278945,0,0,0.202483123110379,True
415,1.9984601607810493,3,27.037982856455773,2,6.4504874842933635,6.993004925481079,5.9148200972188345,email,afternoon,technical,6.452770835664427,0,0,0.3188952757459362,True
416,1.1900293272457152,4,33.84412815134947,6,7.265143154875396,8.73326249853544,10.0,phone,morning,billing,8.666135217803612,1,1,0.9269661366122732,True
417,0.694045557492394,4,23.596649223555445,1,7.033525832449548,7.878627529104304,6.081338037297268,chat,afternoon,billing,6.997830466283706,0,1,0.6109882055282273,False
418,0.7969726691007795,3,29.456890945693612,4,5.520011458413834,7.442569286816691,8.432366962298513,chat,afternoon,general,7.131649235843013,1,1,0.7072365366389664,True
419,2.2326471598570126,3,17.802844273349137,4,7.940315595293533,7.801204251780176,6.1233291581515585,email,morning,technical,7.288283001741756,0,0,0.38716505587953054,True
420,2.7916757473261544,3,21.642400998862833,2,6.926851522235327,7.715297005258609,7.270132174303331,chat,afternoon,billing,7.304093567265756,0,0,0.460129716051968,True
421,3.1363908324422973,3,21.529686829435917,3,5.51720648820115,5.680004944456894,8.2251414932157,phone,afternoon,complaint,6.474117641957915,0,0,0.16981952814069087,True
422,3.1176620636974834,1,15.041059841517132,0,10.0,7.080885737582446,5.770574870342137,phone,afternoon,technical,7.617153535974861,0,0,0.4739763621531515,True
423,0.19127389308063888,3,21.878710042610614,3,7.714645250075687,9.439825985416498,5.6459990225250145,phone,afternoon,complaint,7.6001567526724,1,1,0.7968607064796328,True
424,1.364099193146712,3,5.416580413635039,4,6.770109169901042,6.708811038267399,9.785965450019594,chat,morning,complaint,7.754961886062678,1,1,0.5257949543142763,True
425,0.11856341289747559,4,18.106155034294744,2,9.122806790052735,7.118038783074799,8.572267210812434,email,evening,technical,8.271037594646655,1,1,0.8206132629184361,True
426,1.5949226313907858,1,20.58149407956395,4,9.762723414079911,6.850055084028975,8.223210173643311,phone,afternoon,general,8.278662890584066,1,1,0.8308469176570444,True
427,1.165110549974567,3,20.925842970055438,0,6.781975866529172,7.395581732018235,8.217097327621245,phone,morning,technical,7.464884975389551,0,1,0.707795979114971,False
428,4.373237328441602,3,21.102030649550656,2,7.521096229652143,6.8002526024108425,7.627235878959918,phone,afternoon,general,7.316194903674301,0,0,0.20618340636629615,True
429,0.8643832389357702,3,23.258829601678453,4,5.517995772995588,8.084089802589672,10.0,phone,afternoon,general,7.86736185852842,1,1,0.7941210884312421,True
430,0.24901195510490173,1,29.753298217032768,4,6.779210873847982,7.73677609474832,6.879034943378882,email,morning,technical,7.131673970658395,1,1,0.8630502102465802,True
431,0.30861530908423873,3,34.49420488959027,2,6.701406169360196,8.428257138128421,7.839072260961655,phone,afternoon,general,7.656245189483424,1,1,0.8946665975362332,True
432,2.8668610941581876,3,16.202817277820795,3,7.277240550432481,6.2388706005732475,4.188356728530778,phone,afternoon,general,5.901489293178835,0,0,0.06538338438196133,True
433,1.92581135949607,3,9.561589735330266,4,7.499140717955515,7.091591420540516,5.315070764135767,chat,afternoon,billing,6.635267634210599,0,0,0.18732815014433887,True
434,0.21321742449077088,3,11.495467053082765,4,7.83974267324209,7.229132842065438,4.638525800296927,email,afternoon,technical,6.569133771868152,0,0,0.30084473983132354,True
435,0.17571104333721016,3,18.153564945660875,3,7.356463984449938,8.046776292106314,9.093314450329068,chat,afternoon,technical,8.165518242295107,1,1,0.8457812016807809,True
436,2.4144169433061995,4,19.77694418620189,3,5.183886060056253,6.548134563351558,2.2054277263626503,phone,morning,billing,4.6458161165901535,0,0,0.028445772317477545,True
437,0.15109217905159428,2,14.760047205630512,3,5.592299341388372,8.598784565110012,6.075841959045099,phone,evening,complaint,6.7556419551811615,1,1,0.6197480475110735,True
438,3.4503717076171627,4,8.446600029001267,2,6.1803885708044906,8.923698708621131,1.4113281152108792,email,morning,general,5.505138464878834,0,0,0.023645655833925947,True
439,2.44999950626001,3,18.526550070309742,3,6.576639112115156,6.313353182837299,5.3036817881325975,phone,afternoon,billing,6.064558027695018,0,0,0.1344396695510736,True
440,0.16969750116062413,1,26.17711944136766,4,8.576161435708169,6.910952526127721,5.916291890482641,phone,morning,billing,7.13446861743951,1,1,0.8507869588510291,True
441,0.17730773555561338,1,31.140353590026777,5,5.25559151972063,6.861682190049489,9.29276796882928,chat,afternoon,technical,7.136680559533133,1,1,0.8567244816527111,True
442,8.630917124116184,3,17.310923362700144,5,6.463877427743951,10.0,7.513930290598623,chat,afternoon,technical,7.992602572780858,0,0,0.043905158000929694,True
443,0.9376751651045792,4,19.04402613427879,1,8.429514247321075,6.984119873750536,5.3003452580078605,phone,morning,billing,6.9046597930264895,0,0,0.4818743291782225,True
444,0.926110520950625,4,12.879620293832271,5,6.550183788255081,9.51315053058736,8.718734695517286,phone,afternoon,billing,8.260689671453243,1,1,0.7198666745604442,True
445,3.351150806565354,4,23.622729955502685,4,7.690623474764236,5.980041605872069,6.832098058153563,in_person,morning,billing,6.834254379596622,0,0,0.1977938386506706,True
446,5.8843290759264875,3,13.818856389710225,2,6.790686935608145,6.3124188406027635,6.867620345673054,phone,afternoon,complaint,6.6569087072946544,0,0,0.03708177430856676,True
447,8.537547879203968,3,30.8775337588944,2,7.385174885987084,6.676074561782159,4.635191286010414,email,afternoon,general,6.2321469112598855,0,0,0.013730789881062801,True
448,2.7997984602326835,2,2.5696020967906676,1,6.657291184285689,6.485172826264173,5.017975314974349,in_person,morning,general,6.053479775174736,0,0,0.07876609342092451,True
449,0.9440419992382513,3,19.684443930570453,3,8.00059820909253,7.178521519009801,5.314824860098056,in_person,evening,technical,6.831314862733463,0,0,0.42912359276320144,True
450,0.17438798739591452,3,27.613288070300904,5,4.682415388890347,6.649466156734202,6.883630291677541,email,morning,complaint,6.071837279100696,1,1,0.5030993693189758,True
451,3.0024850809092514,1,26.206014195870054,1,6.455031987417183,6.516790088718512,6.940194308565214,phone,morning,general,6.637338794900303,0,0,0.4624856144694814,True
452,1.634720815122986,2,56.31640396776596,2,7.444859015041462,8.890166395767993,9.579366794343281,phone,afternoon,complaint,8.638130735050913,1,1,0.9865131965118918,True
453,1.1040662506099475,3,28.19760029481489,3,7.80054287200929,8.968552347015798,7.493099302288101,chat,afternoon,billing,8.087398173771064,1,1,0.8784392450746649,True
454,4.736475350956181,4,11.951344837895878,3,9.239428934130741,8.639155798050378,1.9263817513902053,chat,afternoon,billing,6.601655494523775,1,0,0.040171305677196595,False
455,0.2357604159437605,5,22.854429034931123,3,6.413462999701635,8.128798746701193,7.2727555781690425,email,morning,billing,7.2716724415239575,1,1,0.6712703100012739,True
456,1.3570102187459085,5,2.685043998402577,3,9.219222642791308,7.611291678935463,4.189970558898441,chat,evening,technical,7.006828293541737,0,0,0.1225862536029111,True
457,0.1,3,23.03280300843887,5,6.011464260010494,6.90356317120091,5.061252335699234,chat,afternoon,general,5.9920932556368784,1,0,0.339279337818773,False
458,1.2647087391658525,3,14.003327315990896,4,8.992969617316966,6.35621099429389,5.338094950892605,email,morning,complaint,6.8957585208344865,0,0,0.3536947081971051,True
459,0.11590086213185155,3,34.98468330672194,3,8.226200690047559,7.935594844119225,5.605991017677857,chat,afternoon,technical,7.255928850614882,1,1,0.8216640450532183,True
460,0.25298199186234244,4,17.405516704853582,5,5.629812130551666,6.091643528943843,4.324731094327454,email,evening,technical,5.348728917940988,0,0,0.09848257692761393,True
461,0.25005246401491255,2,22.59880901045704,4,7.460558855877733,6.307294884989528,7.1662676062141175,email,afternoon,general,6.978040449027126,0,1,0.667469950632546,False
462,2.095136772813943,3,16.37330590314716,1,6.923146246701712,8.883495907445772,4.260555886836274,phone,morning,technical,6.689066013661253,0,0,0.29652629307271705,True
463,2.7411954351929455,4,44.86621622223998,3,7.938376890512501,9.780778850066504,7.442001693049725,chat,afternoon,general,8.387052477876244,1,1,0.876222425914193,True
464,1.751107554405737,3,20.14508680658506,3,6.6650926173500356,7.971954165799777,10.0,email,morning,general,8.212348927716604,1,1,0.7941805990150966,True
465,6.549440418204754,3,45.990684521750424,1,6.539130661507403,8.827748582753573,4.407153693918685,phone,afternoon,technical,6.5913443127265525,0,0,0.1429305437684973,True
466,0.9395931558405344,3,33.7698211454192,5,9.053641874144276,7.20498201906722,6.2878814521894,chat,evening,general,7.515501781800299,1,1,0.7787159723485213,True
467,0.6729383148411174,2,29.784800728024635,3,6.851918658316491,5.894790976694779,2.2577767474775543,email,afternoon,billing,5.0014954608296085,0,0,0.22558969778146643,True
468,4.059005076340459,3,28.424797767810237,2,8.23963348628765,8.2346059423423,6.25831647265376,chat,afternoon,complaint,7.577518633761237,0,0,0.43197373066351746,True
469,0.5061641354637068,3,28.72556757859502,3,6.661972772433701,8.183147187924076,7.95689087473667,phone,evening,general,7.600670278364817,1,1,0.8364210303678848,True
470,6.605740212503822,1,1.0,3,9.499994888841286,7.586002264656293,8.09715061644308,email,afternoon,complaint,8.39438258998022,0,0,0.14194880999571544,True
471,0.1,1,20.65339927019092,3,5.98249805599676,7.209149450273866,6.939254714511374,phone,afternoon,technical,6.710300740260667,1,1,0.682319427368725,True
472,7.0050538457589635,4,34.14189565421186,1,6.078784703129223,8.654652694297317,8.400674164566157,chat,morning,technical,7.711370520664232,1,0,0.19888021191929645,False
473,0.1,2,23.413233798310735,5,9.286775771673854,6.3171203598870305,10.0,phone,afternoon,technical,8.534632043853629,1,1,0.9147385000488253,True
474,4.435442458320018,3,7.137721838357098,1,6.332580413657121,6.571463305331211,9.882148437387679,email,afternoon,billing,7.5953973854586705,0,0,0.18891292797891143,True
475,1.5002865006987807,2,23.371146593070367,4,9.401611459246588,6.290272191887486,5.859462327062653,chat,afternoon,complaint,7.183781992732243,1,1,0.5730378884076794,True
476,9.913657215852066,5,44.449266195065896,2,8.33776086939222,7.601967555162993,4.18801282435987,phone,evening,billing,6.709247082971694,0,0,0.016584980696450112,True
477,0.15332275190890987,2,38.96270058641663,3,6.76802544015875,6.194528385468891,6.068927450167154,in_person,evening,general,6.343827091931598,1,1,0.7565204200543613,True
478,1.6142193274666976,3,23.25595188760762,4,4.280059791974262,6.678909383381708,5.095431021888773,chat,afternoon,technical,5.351466732414914,0,0,0.10654840952311352,True
479,6.96715044251201,4,35.417391324697036,3,6.971022543592246,6.6530933253273625,7.612425586156339,phone,afternoon,technical,7.078847151691982,0,0,0.06566968419185391,True
480,1.480887866362088,4,19.601915755583377,8,7.152445080300137,7.18727000119925,4.6738516290269025,phone,afternoon,complaint,6.337855570175431,0,0,0.14027321095985196,True
481,1.9852565807623748,2,3.553540958079374,2,8.750826599956559,5.715150664315228,6.668919621337384,phone,morning,billing,7.044965628536391,0,0,0.2956693043704713,True
482,2.3798024762335483,4,12.906408142445347,2,9.382670764360167,7.604645990444721,8.308425298165359,phone,afternoon,general,8.43191401765675,1,1,0.5414438958926865,True
483,1.2122555113539017,3,42.754665222098374,1,5.9725192312843784,8.996764380797613,6.6187474289290815,chat,afternoon,technical,7.19601034700369,1,1,0.8473031166850984,True
484,1.9753483460160441,3,20.71208301804835,1,8.201772645982274,7.6625896467801144,5.096635119053966,in_person,afternoon,complaint,6.986999137272118,0,0,0.42166505329132886,True
485,1.7556517236115112,2,21.079392247499783,5,8.148103234020024,9.349585373761585,8.914665303654246,phone,evening,billing,8.804117970478618,1,1,0.9063887211908397,True
486,4.628465538965295,1,20.401941644701434,2,8.610119053615668,9.10079782305231,3.417834299443111,email,morning,general,7.042917058703697,0,0,0.27717854685852555,True
487,0.1,4,46.84963907487608,0,7.748034868203317,8.433282056697426,6.209968899420566,email,afternoon,technical,7.463761941440436,1,1,0.9206873683947704,True
488,0.6596854517975169,3,43.51150698434476,2,4.086253463557345,7.589623011164263,6.725011957913598,phone,afternoon,billing,6.133629477545068,1,1,0.722977045703583,True
489,6.007992011721862,3,50.625362801377605,5,6.76686635120836,7.5270004658945275,6.828635585119335,phone,afternoon,complaint,7.040834134074075,0,0,0.28556197611650763,True
490,4.419351656906972,4,22.091457475199384,4,5.266438637624628,8.416559726835912,7.124892900940546,phone,evening,complaint,6.935963755133695,0,0,0.1349936290773349,True
491,1.21635052391924,4,27.54749386496514,4,6.696091340622889,7.029995268595161,7.898791675657088,email,evening,technical,7.208292761625046,0,1,0.5474137014096364,False
492,1.9358660574779545,2,5.800289406950505,4,8.47000635420084,5.240975098239044,6.736266609718368,email,morning,technical,6.815749354052751,0,0,0.19815683035557372,True
493,0.6497468397902603,3,41.72321311341929,4,7.457726253812459,8.090404864923553,6.137495092141375,chat,morning,billing,7.2285420702924625,1,1,0.8858318191317599,True
494,0.416808322872129,2,9.98664538478478,1,8.72213629959615,6.142717644078035,6.066339179612548,phone,morning,technical,6.9770643744289105,0,1,0.5220071703066139,False
495,1.2461171976081975,4,26.60130676515155,3,7.512630881070309,6.345430526171539,5.699271556330961,chat,afternoon,general,6.519110987857604,0,0,0.3291724815637219,True
496,0.8719070692334667,3,10.832369668405871,1,5.052511090496646,7.500268737594945,8.217577983788358,email,afternoon,technical,6.923452603959983,1,0,0.4225560459843663,False
497,1.752487412013286,5,16.93359807913565,4,3.2187294901408983,7.385850146935836,5.636248736942274,chat,afternoon,technical,5.413609458006337,0,0,0.04574557503804726,True
498,0.16184456886636958,1,13.952850827403596,4,7.223213142519386,5.805509272421244,8.324187996214839,email,afternoon,general,7.11763680371849,1,1,0.676219434543155,True
499,7.329920245045135,1,16.705496871890183,3,6.679110300473252,7.698589876959768,6.834198348067767,chat,afternoon,billing,7.0706328418335955,0,0,0.07175467472021317,True
500,8.567731151105077,2,17.530527562212256,3,5.534581390927177,8.659367593033258,5.861741347658967,chat,afternoon,general,6.685230110539801,0,0,0.01749573060857708,True
501,2.3957277638255787,2,17.420774460899075,3,4.449059125522933,6.145990115681061,7.913132988339442,email,afternoon,complaint,6.169394076514479,0,0,0.2082495091847061,True
502,1.5361568688241798,2,34.00000694136369,4,5.897885179790936,9.026979997018511,5.490582935498387,phone,afternoon,technical,6.8051493707692785,0,1,0.6366460333115065,False
503,0.74075860310872,5,10.74164648324976,2,6.708262772702836,5.627795009844068,7.948731273310783,chat,morning,general,6.761596351952562,0,0,0.2523025739695158,True
504,3.3618143349759935,2,26.6464971241664,3,7.998816735559585,10.0,7.182907018145213,chat,afternoon,technical,8.393907917901599,1,1,0.7580055142305899,True
505,2.3086591672976313,2,38.6155098276667,4,7.28294662235197,7.00648748341982,5.726615559634542,chat,afternoon,billing,6.672016555135444,1,1,0.6005474042134856,True
506,0.35494730820097675,4,17.841643625839247,5,9.412100870759094,7.674740396192269,7.751542667602206,chat,afternoon,technical,8.279461311517856,1,1,0.7415779859090689,True
507,4.836602183998255,3,15.384973311028778,2,5.446593915931908,5.229559713017196,7.78386150623955,email,evening,technical,6.153338378396218,0,0,0.03865904015880113,True
508,3.457989022734543,4,21.23370449783699,2,8.32158833808615,7.42543672023683,8.883535290457925,phone,evening,technical,8.210186782926968,0,0,0.47096415646689027,True
509,5.983477050066872,1,38.15670250032852,1,7.070948114693092,7.77417861326183,8.539064622336733,phone,evening,technical,7.7947304500972185,1,1,0.5492166540759995,True
510,2.5872080083922686,3,26.329291571440294,2,8.042003686177877,7.396605475080607,7.684293237307309,in_person,afternoon,complaint,7.707634132855264,0,1,0.6187581787494326,False
511,1.9008080391827455,1,17.62542846470882,4,6.345227705101685,6.824302707537152,4.770336287824226,phone,afternoon,general,5.979955566821022,0,0,0.21351534083441107,True
512,1.0834050131862267,1,29.806519814256475,2,8.607520560835885,6.364122577766622,10.0,phone,afternoon,complaint,8.323881046200837,1,1,0.9421980241828218,True
513,5.398036723094236,5,10.772494201962921,2,7.442837137517865,8.856631943444773,4.273490820070741,chat,morning,billing,6.8576533003444595,0,0,0.03982810580578058,True
514,4.02078476009384,2,32.17631412531537,4,5.980832522623376,7.53696856199754,8.508673713708156,chat,afternoon,technical,7.342158266109691,0,0,0.44751586026504686,True
515,0.1,3,28.903287692421213,3,6.981963956630218,9.348902851820126,7.5763108703953375,phone,morning,technical,7.969059226281895,1,1,0.9119228228601887,True
516,0.1,3,20.306298346333392,4,6.64066621159435,6.868221174246092,4.686543729533994,phone,afternoon,technical,6.065143705124812,0,0,0.2985846464046151,True
517,0.9446955231665257,3,13.936970418633228,1,7.73376752595669,6.978246367953339,6.5762583100187015,email,afternoon,technical,7.09609073464291,1,0,0.4541264276282656,False
518,3.3272954459921724,4,13.359828932598512,3,5.230334875938237,8.478713093515395,6.658244804759647,phone,evening,general,6.789097591404427,0,0,0.12287747882247786,True
519,8.728550936440335,1,30.417808036150923,6,6.9559724468264585,5.552430045595723,9.150048888458942,chat,afternoon,billing,7.219483793627042,0,0,0.06342262010144914,True
520,0.32601901986895937,3,38.74776602986874,3,7.592960878973996,6.043843967816493,5.516040379495619,phone,evening,billing,6.384281742095371,0,1,0.6995079795689202,False
